state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change,pollutant
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2022-12-31,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,11.0,11.0,0,10,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-01-06,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,4.0,4.0,0,4,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-01-12,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,12.0,12.0,0,11,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-01-18,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,6.0,6.0,0,6,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-01-24,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,7.0,7.0,0,6,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-01-30,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,16.0,16.0,0,15,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-02-05,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,11.0,11.0,0,10,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-02-11,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,7.0,7.0,0,6,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-02-17,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,7.0,7.0,0,6,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-02-23,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,20.0,20.0,0,19,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-03-01,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,12.0,12.0,0,11,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-03-07,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,4.0,4.0,0,4,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-03-13,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,8.0,8.0,0,7,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-03-19,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,4.0,4.0,0,4,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-03-25,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,8.0,8.0,0,7,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-03-31,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,14.0,14.0,0,13,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-04-06,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,14.0,14.0,0,13,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-04-12,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,21.0,21.0,0,19,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-04-18,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,10.0,10.0,0,9,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
24,510,5253,81102,1,39.33746,-76.58905,NAD83,PM10 Total 0-10um STP,7,24 HOUR,PM10 24-hour 2006,2023-04-24,Micrograms/cubic meter (25 C),No Events,1,100.0,Y,6.0,6.0,0,6,127,R - P Co Partisol Model 2025 - Gravimetric,Lake Montebello,3900 Hillen Road,Maryland,Baltimore (City),Baltimore,12580,"Baltimore-Columbia-Towson, MD",2025-04-07,PM10
